START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
08/10/18,07:05 PM,07:05 PM,Rangers at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/10/18,08/10/18,10:05 PM,10:05 PM,FALSE,TRUE,08/10/18,06:05 PM,06:05 PM,FREE,BUSY
08/11/18,01:05 PM,01:05 PM,Rangers at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/11/18,08/11/18,04:05 PM,04:05 PM,FALSE,TRUE,08/11/18,12:05 PM,12:05 PM,FREE,BUSY
08/12/18,01:05 PM,01:05 PM,Rangers at Yankees,Yankee Stadium - Bronx,"Local Radio: WFAN 660/101.9 FM- WADO 1280",08/12/18,08/12/18,04:05 PM,04:05 PM,FALSE,TRUE,08/12/18,12:05 PM,12:05 PM,FREE,BUSY
08/14/18,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/14/18,08/14/18,10:05 PM,10:05 PM,FALSE,TRUE,08/14/18,06:05 PM,06:05 PM,FREE,BUSY
08/15/18,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/15/18,08/15/18,10:05 PM,10:05 PM,FALSE,TRUE,08/15/18,06:05 PM,06:05 PM,FREE,BUSY
08/16/18,01:05 PM,01:05 PM,Rays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/16/18,08/16/18,04:05 PM,04:05 PM,FALSE,TRUE,08/16/18,12:05 PM,12:05 PM,FREE,BUSY
08/17/18,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"Local TV: WPIX ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/17/18,08/17/18,10:05 PM,10:05 PM,FALSE,TRUE,08/17/18,06:05 PM,06:05 PM,FREE,BUSY
08/18/18,01:05 PM,01:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/18/18,08/18/18,04:05 PM,04:05 PM,FALSE,TRUE,08/18/18,12:05 PM,12:05 PM,FREE,BUSY
08/19/18,01:05 PM,01:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/19/18,08/19/18,04:05 PM,04:05 PM,FALSE,TRUE,08/19/18,12:05 PM,12:05 PM,FREE,BUSY
08/21/18,07:10 PM,07:10 PM,Yankees at Marlins,Marlins Park - Miami,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",08/21/18,08/21/18,10:10 PM,10:10 PM,FALSE,TRUE,08/21/18,06:10 PM,06:10 PM,FREE,BUSY
