START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/27/18,01:10 PM,01:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/27/18,05/27/18,04:10 PM,04:10 PM,FALSE,TRUE,05/27/18,12:10 PM,12:10 PM,FREE,BUSY
05/28/18,01:10 PM,01:10 PM,Angels at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/28/18,05/28/18,04:10 PM,04:10 PM,FALSE,TRUE,05/28/18,12:10 PM,12:10 PM,FREE,BUSY
05/29/18,07:10 PM,07:10 PM,Angels at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/29/18,05/29/18,10:10 PM,10:10 PM,FALSE,TRUE,05/29/18,06:10 PM,06:10 PM,FREE,BUSY
05/30/18,07:10 PM,07:10 PM,Angels at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",05/30/18,05/30/18,10:10 PM,10:10 PM,FALSE,TRUE,05/30/18,06:10 PM,06:10 PM,FREE,BUSY
05/31/18,01:10 PM,01:10 PM,Angels at Tigers,Comerica Park - Detroit,"Local TV: FS-D- MLBN (out-of-market only) ----- Local Radio: 97.1 The Ticket",05/31/18,05/31/18,04:10 PM,04:10 PM,FALSE,TRUE,05/31/18,12:10 PM,12:10 PM,FREE,BUSY
06/01/18,07:10 PM,07:10 PM,Blue Jays at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/01/18,06/01/18,10:10 PM,10:10 PM,FALSE,TRUE,06/01/18,06:10 PM,06:10 PM,FREE,BUSY
06/02/18,04:10 PM,04:10 PM,Blue Jays at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/02/18,06/02/18,07:10 PM,07:10 PM,FALSE,TRUE,06/02/18,03:10 PM,03:10 PM,FREE,BUSY
06/03/18,01:10 PM,01:10 PM,Blue Jays at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/03/18,06/03/18,04:10 PM,04:10 PM,FALSE,TRUE,06/03/18,12:10 PM,12:10 PM,FREE,BUSY
06/04/18,01:10 PM,01:10 PM,Yankees at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/04/18,06/04/18,04:10 PM,04:10 PM,FALSE,TRUE,06/04/18,12:10 PM,12:10 PM,FREE,BUSY
06/04/18,07:10 PM,07:10 PM,Yankees at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/04/18,06/04/18,10:10 PM,10:10 PM,FALSE,TRUE,06/04/18,06:10 PM,06:10 PM,FREE,BUSY
06/05/18,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/05/18,06/05/18,10:10 PM,10:10 PM,FALSE,TRUE,06/05/18,06:10 PM,06:10 PM,FREE,BUSY
06/06/18,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/06/18,06/06/18,10:10 PM,10:10 PM,FALSE,TRUE,06/06/18,06:10 PM,06:10 PM,FREE,BUSY
06/07/18,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/07/18,06/07/18,10:10 PM,10:10 PM,FALSE,TRUE,06/07/18,06:10 PM,06:10 PM,FREE,BUSY
06/08/18,07:10 PM,07:10 PM,Indians at Tigers,Comerica Park - Detroit,"Local TV: FS-D ----- Local Radio: 97.1 The Ticket",06/08/18,06/08/18,10:10 PM,10:10 PM,FALSE,TRUE,06/08/18,06:10 PM,06:10 PM,FREE,BUSY
