START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/14/18,04:35 PM,07:35 PM,Padres at Braves,SunTrust Park - Atlanta,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/14/18,06/14/18,07:35 PM,10:35 PM,FALSE,TRUE,06/14/18,03:35 PM,06:35 PM,FREE,BUSY
06/15/18,04:35 PM,07:35 PM,Padres at Braves,SunTrust Park - Atlanta,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/15/18,06/15/18,07:35 PM,10:35 PM,FALSE,TRUE,06/15/18,03:35 PM,06:35 PM,FREE,BUSY
06/16/18,02:10 PM,05:10 PM,Padres at Braves,SunTrust Park - Atlanta,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/16/18,06/16/18,05:10 PM,08:10 PM,FALSE,TRUE,06/16/18,01:10 PM,04:10 PM,FREE,BUSY
06/17/18,10:35 AM,01:35 PM,Padres at Braves,SunTrust Park - Atlanta,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/17/18,06/17/18,01:35 PM,04:35 PM,FALSE,TRUE,06/17/18,09:35 AM,12:35 PM,FREE,BUSY
06/19/18,07:10 PM,10:10 PM,Athletics at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/19/18,06/20/18,10:10 PM,01:10 AM,FALSE,TRUE,06/19/18,06:10 PM,09:10 PM,FREE,BUSY
06/20/18,12:40 PM,03:40 PM,Athletics at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/20/18,06/20/18,03:40 PM,06:40 PM,FALSE,TRUE,06/20/18,11:40 AM,02:40 PM,FREE,BUSY
06/21/18,07:15 PM,10:15 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/21/18,06/22/18,10:15 PM,01:15 AM,FALSE,TRUE,06/21/18,06:15 PM,09:15 PM,FREE,BUSY
06/22/18,07:15 PM,10:15 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/22/18,06/23/18,10:15 PM,01:15 AM,FALSE,TRUE,06/22/18,06:15 PM,09:15 PM,FREE,BUSY
06/23/18,01:05 PM,04:05 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/23/18,06/23/18,04:05 PM,07:05 PM,FALSE,TRUE,06/23/18,12:05 PM,03:05 PM,FREE,BUSY
06/24/18,01:05 PM,04:05 PM,Padres at Giants,AT&T Park - San Francisco,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/24/18,06/24/18,04:05 PM,07:05 PM,FALSE,TRUE,06/24/18,12:05 PM,03:05 PM,FREE,BUSY
06/25/18,05:05 PM,08:05 PM,Padres at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/25/18,06/25/18,08:05 PM,11:05 PM,FALSE,TRUE,06/25/18,04:05 PM,07:05 PM,FREE,BUSY
06/26/18,05:05 PM,08:05 PM,Padres at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/26/18,06/26/18,08:05 PM,11:05 PM,FALSE,TRUE,06/26/18,04:05 PM,07:05 PM,FREE,BUSY
06/27/18,05:05 PM,08:05 PM,Padres at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",06/27/18,06/27/18,08:05 PM,11:05 PM,FALSE,TRUE,06/27/18,04:05 PM,07:05 PM,FREE,BUSY
06/29/18,07:10 PM,10:10 PM,Pirates at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/29/18,06/30/18,10:10 PM,01:10 AM,FALSE,TRUE,06/29/18,06:10 PM,09:10 PM,FREE,BUSY
06/30/18,07:10 PM,10:10 PM,Pirates at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",06/30/18,07/01/18,10:10 PM,01:10 AM,FALSE,TRUE,06/30/18,06:10 PM,09:10 PM,FREE,BUSY
07/01/18,01:10 PM,04:10 PM,Pirates at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",07/01/18,07/01/18,04:10 PM,07:10 PM,FALSE,TRUE,07/01/18,12:10 PM,03:10 PM,FREE,BUSY
07/03/18,06:05 PM,09:05 PM,Padres at Athletics,Oakland Coliseum - Oakland,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",07/03/18,07/04/18,09:05 PM,12:05 AM,FALSE,TRUE,07/03/18,05:05 PM,08:05 PM,FREE,BUSY
07/04/18,01:05 PM,04:05 PM,Padres at Athletics,Oakland Coliseum - Oakland,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",07/04/18,07/04/18,04:05 PM,07:05 PM,FALSE,TRUE,07/04/18,12:05 PM,03:05 PM,FREE,BUSY
07/05/18,06:40 PM,09:40 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",07/05/18,07/06/18,09:40 PM,12:40 AM,FALSE,TRUE,07/05/18,05:40 PM,08:40 PM,FREE,BUSY
07/06/18,06:40 PM,09:40 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",07/06/18,07/07/18,09:40 PM,12:40 AM,FALSE,TRUE,07/06/18,05:40 PM,08:40 PM,FREE,BUSY
07/07/18,07:10 PM,10:10 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",07/07/18,07/08/18,10:10 PM,01:10 AM,FALSE,TRUE,07/07/18,06:10 PM,09:10 PM,FREE,BUSY
07/08/18,01:10 PM,04:10 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD ----- Local Radio: KEGY 97.3 - XEMO 860",07/08/18,07/08/18,04:10 PM,07:10 PM,FALSE,TRUE,07/08/18,12:10 PM,03:10 PM,FREE,BUSY
07/09/18,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",07/09/18,07/10/18,10:10 PM,01:10 AM,FALSE,TRUE,07/09/18,06:10 PM,09:10 PM,FREE,BUSY
07/10/18,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",07/10/18,07/11/18,10:10 PM,01:10 AM,FALSE,TRUE,07/10/18,06:10 PM,09:10 PM,FREE,BUSY
07/11/18,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KEGY 97.3 - XEMO 860",07/11/18,07/12/18,10:10 PM,01:10 AM,FALSE,TRUE,07/11/18,06:10 PM,09:10 PM,FREE,BUSY
