START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
09/18/18,07:05 PM,07:05 PM,Mets at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WTTM 1680- WSAN AM 1470",09/18/18,09/18/18,10:05 PM,10:05 PM,FALSE,TRUE,09/18/18,06:05 PM,06:05 PM,FREE,BUSY
09/19/18,06:05 PM,06:05 PM,Mets at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/19/18,09/19/18,09:05 PM,09:05 PM,FALSE,TRUE,09/19/18,05:05 PM,05:05 PM,FREE,BUSY
09/20/18,07:35 PM,07:35 PM,Phillies at Braves,SunTrust Park - Atlanta,"Local TV: NBCSP ----- Local Radio: 94 WIP- WTTM 1680- WSAN AM 1470",09/20/18,09/20/18,10:35 PM,10:35 PM,FALSE,TRUE,09/20/18,06:35 PM,06:35 PM,FREE,BUSY
09/21/18,07:35 PM,07:35 PM,Phillies at Braves,SunTrust Park - Atlanta,"Local TV: NBCSP ----- Local Radio: 94 WIP- WTTM 1680- WSAN AM 1470",09/21/18,09/21/18,10:35 PM,10:35 PM,FALSE,TRUE,09/21/18,06:35 PM,06:35 PM,FREE,BUSY
09/22/18,07:10 PM,07:10 PM,Phillies at Braves,SunTrust Park - Atlanta,"Local TV: NBCSP ----- Local Radio: 94 WIP- WTTM 1680- WSAN AM 1470",09/22/18,09/22/18,10:10 PM,10:10 PM,FALSE,TRUE,09/22/18,06:10 PM,06:10 PM,FREE,BUSY
09/23/18,01:35 PM,01:35 PM,Phillies at Braves,SunTrust Park - Atlanta,"Local TV: NBCSP ----- Local Radio: 94 WIP- WTTM 1680- WSAN AM 1470",09/23/18,09/23/18,04:35 PM,04:35 PM,FALSE,TRUE,09/23/18,12:35 PM,12:35 PM,FREE,BUSY
09/24/18,08:40 PM,08:40 PM,Phillies at Rockies,Coors Field - Denver,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/24/18,09/24/18,11:40 PM,11:40 PM,FALSE,TRUE,09/24/18,07:40 PM,07:40 PM,FREE,BUSY
09/25/18,08:40 PM,08:40 PM,Phillies at Rockies,Coors Field - Denver,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/25/18,09/25/18,11:40 PM,11:40 PM,FALSE,TRUE,09/25/18,07:40 PM,07:40 PM,FREE,BUSY
09/26/18,08:40 PM,08:40 PM,Phillies at Rockies,Coors Field - Denver,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/26/18,09/26/18,11:40 PM,11:40 PM,FALSE,TRUE,09/26/18,07:40 PM,07:40 PM,FREE,BUSY
09/27/18,03:10 PM,03:10 PM,Phillies at Rockies,Coors Field - Denver,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/27/18,09/27/18,06:10 PM,06:10 PM,FALSE,TRUE,09/27/18,02:10 PM,02:10 PM,FREE,BUSY
09/28/18,07:05 PM,07:05 PM,Braves at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WTTM 1680- WSAN AM 1470",09/28/18,09/28/18,10:05 PM,10:05 PM,FALSE,TRUE,09/28/18,06:05 PM,06:05 PM,FREE,BUSY
09/29/18,07:05 PM,07:05 PM,Braves at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WSAN AM 1470- WTTM 1680",09/29/18,09/29/18,10:05 PM,10:05 PM,FALSE,TRUE,09/29/18,06:05 PM,06:05 PM,FREE,BUSY
09/30/18,03:05 PM,03:05 PM,Braves at Phillies,Citizens Bank Park - Philadelphia,"Local TV: NBCSP ----- Local Radio: 94 WIP- WTTM 1680- WSAN AM 1470",09/30/18,09/30/18,06:05 PM,06:05 PM,FALSE,TRUE,09/30/18,02:05 PM,02:05 PM,FREE,BUSY
