START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
05/02/18,07:10 PM,07:10 PM,Phillies at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/02/18,05/02/18,10:10 PM,10:10 PM,FALSE,TRUE,05/02/18,06:10 PM,06:10 PM,FREE,BUSY
05/04/18,07:10 PM,07:10 PM,Marlins at Reds,Great American Ball Park - Cincinnati,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/04/18,05/04/18,10:10 PM,10:10 PM,FALSE,TRUE,05/04/18,06:10 PM,06:10 PM,FREE,BUSY
05/05/18,07:10 PM,07:10 PM,Marlins at Reds,Great American Ball Park - Cincinnati,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/05/18,05/05/18,10:10 PM,10:10 PM,FALSE,TRUE,05/05/18,06:10 PM,06:10 PM,FREE,BUSY
05/06/18,04:10 PM,04:10 PM,Marlins at Reds,Great American Ball Park - Cincinnati,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/06/18,05/06/18,07:10 PM,07:10 PM,FALSE,TRUE,05/06/18,03:10 PM,03:10 PM,FREE,BUSY
05/07/18,08:05 PM,08:05 PM,Marlins at Cubs,Wrigley Field - Chicago,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/07/18,05/07/18,11:05 PM,11:05 PM,FALSE,TRUE,05/07/18,07:05 PM,07:05 PM,FREE,BUSY
05/08/18,08:05 PM,08:05 PM,Marlins at Cubs,Wrigley Field - Chicago,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/08/18,05/08/18,11:05 PM,11:05 PM,FALSE,TRUE,05/08/18,07:05 PM,07:05 PM,FREE,BUSY
05/09/18,02:20 PM,02:20 PM,Marlins at Cubs,Wrigley Field - Chicago,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/09/18,05/09/18,05:20 PM,05:20 PM,FALSE,TRUE,05/09/18,01:20 PM,01:20 PM,FREE,BUSY
05/10/18,07:10 PM,07:10 PM,Braves at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/10/18,05/10/18,10:10 PM,10:10 PM,FALSE,TRUE,05/10/18,06:10 PM,06:10 PM,FREE,BUSY
05/11/18,07:10 PM,07:10 PM,Braves at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/11/18,05/11/18,10:10 PM,10:10 PM,FALSE,TRUE,05/11/18,06:10 PM,06:10 PM,FREE,BUSY
05/12/18,07:10 PM,07:10 PM,Braves at Marlins,Marlins Park - Miami,"Local TV: FS-F ----- Local Radio: 940 AM WINZ- WZTU 94.9 HD-2- WAQI 710",05/12/18,05/12/18,10:10 PM,10:10 PM,FALSE,TRUE,05/12/18,06:10 PM,06:10 PM,FREE,BUSY
